aligned_accuracy,bias_conflict_accuracy,budget_N,counterfactual_consistency,device,digit_hue_accuracy,evaluation_seconds,method,model,n80_pass,pairwise_flip_rate,rho,seed,status,train_seconds,worst_group_accuracy,run_dir
0.9933000206947327,0.9741888642311096,5000,0.9395999908447266,cuda,"[[0.9836734533309937, 0.9826530814170837, 0.9928571581840515, 0.9948979616165161, 0.9948979616165161, 0.9948979616165161, 0.9918367266654968, 0.9867346882820129, 0.9795918464660645, 0.9775510430335999], [0.9938325881958008, 0.9955947399139404, 0.9955947399139404, 0.9911894202232361, 0.9850220084190369, 0.9788545966148376, 0.9770925045013428, 0.9779735803604126, 0.9823788404464722, 0.9885462522506714], [0.9767441749572754, 0.9670542478561401, 0.9622092843055725, 0.9534883499145508, 0.9563953280448914, 0.9786821603775024, 0.9903100728988647, 0.9932170510292053, 0.9912790656089783, 0.981589138507843], [0.9425742626190186, 0.9504950642585754, 0.9594059586524963, 0.9772277474403381, 0.9900990128517151, 0.9910891056060791, 0.9881188273429871, 0.9524752497673035, 0.9257425665855408, 0.9158415794372559], [0.9826883673667908, 0.9735234379768372, 0.9806517362594604, 0.9918533563613892, 1.0, 0.9918533563613892, 0.9704684615135193, 0.9663951396942139, 0.981670081615448, 0.9857434034347534], [0.9955157041549683, 0.9921524524688721, 0.9820627570152283, 0.9775784611701965, 0.9730941653251648, 0.9753363132476807, 0.9831838607788086, 0.9932735562324524, 0.9977578520774841, 0.9977578520774841], [0.9906054139137268, 0.9885177612304688, 0.9832985401153564, 0.9718163013458252, 0.9613778591156006, 0.9572024941444397, 0.9707724452018738, 0.9739039540290833, 0.9759916663169861, 0.9812108278274536], [0.9951362013816833, 0.9727626442909241, 0.9659532904624939, 0.9688715934753418, 0.9688715934753418, 0.9640077948570251, 0.9678988456726074, 0.9863813519477844, 0.994163453578949, 0.9951362013816833], [0.9425051212310791, 0.9712525606155396, 0.9640657305717468, 0.9620122909545898, 0.9681724905967712, 0.9856262803077698, 0.9938398599624634, 0.9887063503265381, 0.9517453908920288, 0.9260780215263367], [0.9702675938606262, 0.9890981316566467, 0.9900891780853271, 0.9831516146659851, 0.9752230048179626, 0.966303288936615, 0.9613478779792786, 0.9514370560646057, 0.9246779084205627, 0.928642213344574]]",7.47233459353447,dfr,lenet,True,0.021122222766280174,0.9,0,completed,8.362549647688866,0.9158415794372559,outputs_final/lenet/dfr/N5000/seed0
0.9937000274658203,0.9792555570602417,5000,0.95660001039505,cuda,"[[0.9857142567634583, 0.9867346882820129, 0.9887754917144775, 0.9948979616165161, 0.9969387650489807, 0.9969387650489807, 0.9938775300979614, 0.9897959232330322, 0.9857142567634583, 0.9846938848495483], [0.9859030842781067, 0.9885462522506714, 0.9894273281097412, 0.9911894202232361, 0.9964757561683655, 0.9982379078865051, 0.9982379078865051, 0.9938325881958008, 0.9894273281097412, 0.9867841601371765], [0.9970930218696594, 0.9961240291595459, 0.9912790656089783, 0.9777131676673889, 0.9709302186965942, 0.9660852551460266, 0.9651162624359131, 0.9689922332763672, 0.9757751822471619, 0.9874030947685242], [0.987128734588623, 0.9930692911148071, 0.996039628982544, 0.997029721736908, 0.9950494766235352, 0.9881188273429871, 0.9851484894752502, 0.9732673168182373, 0.9653465151786804, 0.9762375950813293], [0.9928717017173767, 0.9918533563613892, 0.9867616891860962, 0.9745417237281799, 0.9694501161575317, 0.9643584489822388, 0.9613034725189209, 0.9623218178749084, 0.9745417237281799, 0.9847250580787659], [0.9899103045463562, 0.9809417128562927, 0.9719731211662292, 0.9674887657165527, 0.9719731211662292, 0.9775784611701965, 0.9899103045463562, 0.9943946003913879, 0.9977578520774841, 0.9943946003913879], [0.9926931262016296, 0.9906054139137268, 0.9791231751441956, 0.9749478101730347, 0.9676409363746643, 0.9697285890579224, 0.9707724452018738, 0.9791231751441956, 0.9832985401153564, 0.9895615577697754], [0.9766536951065063, 0.981517493724823, 0.9892995953559875, 0.9902724027633667, 0.9883268475532532, 0.9795719981193542, 0.9688715934753418, 0.9562256932258606, 0.9630350470542908, 0.9678988456726074], [0.9496920108795166, 0.9466118812561035, 0.9568788409233093, 0.9671458005905151, 0.9733059406280518, 0.977412760257721, 0.987679660320282, 0.9928131699562073, 0.9866529703140259, 0.9712525606155396], [0.966303288936615, 0.9672943353652954, 0.9722497463226318, 0.9801784157752991, 0.9861248731613159, 0.9871159791946411, 0.9821605682373047, 0.9603567719459534, 0.9534192085266113, 0.9603567719459534]]",7.836595997214317,dfr,lenet,True,0.015744443982839584,0.9,1,completed,10.67734582722187,0.9466118812561035,outputs_final/lenet/dfr/N5000/seed1
0.9950000047683716,0.979366660118103,5000,0.9538000226020813,cuda,"[[0.9877551198005676, 0.9867346882820129, 0.9785714149475098, 0.9795918464660645, 0.9908163547515869, 0.9908163547515869, 0.9908163547515869, 0.9959183931350708, 0.9959183931350708, 0.9928571581840515], [0.9867841601371765, 0.9726872444152832, 0.9691630005836487, 0.9823788404464722, 0.9938325881958008, 0.9955947399139404, 0.9982379078865051, 1.0, 1.0, 0.9964757561683655], [0.998062014579773, 0.9970930218696594, 0.9874030947685242, 0.9767441749572754, 0.9738371968269348, 0.9709302186965942, 0.9757751822471619, 0.9728682041168213, 0.9835271239280701, 0.9970930218696594], [0.9544554352760315, 0.9603960514068604, 0.9653465151786804, 0.9792079329490662, 0.9910891056060791, 0.996039628982544, 0.9930692911148071, 0.9821782112121582, 0.9673267602920532, 0.9574257135391235], [0.9877800345420837, 0.9826883673667908, 0.9806517362594604, 0.9847250580787659, 0.9938900470733643, 0.9989816546440125, 0.9989816546440125, 0.9989816546440125, 0.9969450235366821, 0.9938900470733643], [0.9966367483139038, 0.9899103045463562, 0.9641255736351013, 0.9372197389602661, 0.9372197389602661, 0.9529147744178772, 0.9730941653251648, 0.9887892603874207, 0.9966367483139038, 0.9977578520774841], [0.9853861927986145, 0.9843423962593079, 0.9780793190002441, 0.9728600978851318, 0.9759916663169861, 0.9728600978851318, 0.9665970802307129, 0.9634655714035034, 0.9739039540290833, 0.9812108278274536], [0.9824903011322021, 0.981517493724823, 0.9873540997505188, 0.9951362013816833, 0.994163453578949, 0.9922178983688354, 0.9902724027633667, 0.9844357967376709, 0.9824903011322021, 0.9834630489349365], [0.9845995903015137, 0.9897330403327942, 0.9928131699562073, 0.9887063503265381, 0.9887063503265381, 0.9763860106468201, 0.9763860106468201, 0.9794661402702332, 0.9815195202827454, 0.9835729002952576], [0.9613478779792786, 0.9871159791946411, 0.9920713305473328, 0.9910802841186523, 0.9752230048179626, 0.9415262341499329, 0.9197224974632263, 0.9316154718399048, 0.9385530352592468, 0.9504460096359253]]",7.542862609028816,dfr,lenet,True,0.01684444397687912,0.9,2,completed,10.053219228982925,0.9197224974632263,outputs_final/lenet/dfr/N5000/seed2
0.9951000213623047,0.9783666729927063,5000,0.9506000280380249,cuda,"[[0.9948979616165161, 0.9928571581840515, 0.9867346882820129, 0.9867346882820129, 0.9897959232330322, 0.9959183931350708, 0.9969387650489807, 0.9959183931350708, 0.9959183931350708, 0.9948979616165161], [0.9982379078865051, 0.9964757561683655, 0.992951512336731, 0.9903083443641663, 0.9920704960823059, 0.992951512336731, 0.992951512336731, 0.992951512336731, 0.9964757561683655, 0.9973568320274353], [0.9680232405662537, 0.981589138507843, 0.9912790656089783, 0.9941860437393188, 0.9951550364494324, 0.9864341020584106, 0.9699612259864807, 0.9651162624359131, 0.9651162624359131, 0.9660852551460266], [0.9801980257034302, 0.9712871313095093, 0.9623762369155884, 0.9603960514068604, 0.9554455280303955, 0.9742574095726013, 0.9940593838691711, 0.999009907245636, 0.998019814491272, 0.9900990128517151], [0.9877800345420837, 0.9775967597961426, 0.9633401036262512, 0.9551934599876404, 0.958248496055603, 0.9867616891860962, 0.9938900470733643, 0.9979633688926697, 0.9979633688926697, 0.9928717017173767], [0.9742152690887451, 0.9730941653251648, 0.9753363132476807, 0.9798206090927124, 0.9843049049377441, 0.9899103045463562, 0.9831838607788086, 0.9607623219490051, 0.9585201740264893, 0.9674887657165527], [0.9947807788848877, 0.9947807788848877, 0.9916492700576782, 0.9812108278274536, 0.9749478101730347, 0.968684732913971, 0.9749478101730347, 0.9749478101730347, 0.9812108278274536, 0.9906054139137268], [0.9922178983688354, 0.9902724027633667, 0.975680947303772, 0.9591439962387085, 0.9377431869506836, 0.9435797929763794, 0.9533073902130127, 0.9776264429092407, 0.9912451505661011, 0.9931906461715698], [0.9825462102890015, 0.9907597303390503, 0.9917864203453064, 0.987679660320282, 0.966119110584259, 0.9353182911872864, 0.9353182911872864, 0.9496920108795166, 0.9671458005905151, 0.9702258706092834], [0.9653121829032898, 0.9643211364746094, 0.9742318987846375, 0.9890981316566467, 0.9940535426139832, 0.9910802841186523, 0.9821605682373047, 0.9702675938606262, 0.969276487827301, 0.9653121829032898]]",7.662731319665909,dfr,lenet,True,0.01778888888657093,0.9,3,completed,9.488775059580803,0.9353182911872864,outputs_final/lenet/dfr/N5000/seed3
0.9941999912261963,0.9775111079216003,5000,0.9502000212669373,cuda,"[[0.9948979616165161, 0.9948979616165161, 0.9877551198005676, 0.9795918464660645, 0.9785714149475098, 0.9826530814170837, 0.9887754917144775, 0.9897959232330322, 0.9897959232330322, 0.9938775300979614], [0.9779735803604126, 0.976211428642273, 0.9841409921646118, 0.9947136640548706, 0.9955947399139404, 0.9964757561683655, 0.9920704960823059, 0.9876651763916016, 0.983259916305542, 0.9788545966148376], [0.9893410801887512, 0.9777131676673889, 0.9738371968269348, 0.9709302186965942, 0.9709302186965942, 0.9689922332763672, 0.9718992114067078, 0.9825581312179565, 0.9874030947685242, 0.9932170510292053], [0.9752475023269653, 0.9762375950813293, 0.9732673168182373, 0.9712871313095093, 0.9841583967208862, 0.9910891056060791, 0.997029721736908, 0.9881188273429871, 0.9693069458007812, 0.9633663296699524], [0.9735234379768372, 0.9704684615135193, 0.9714867472648621, 0.9694501161575317, 0.9663951396942139, 0.981670081615448, 0.994908332824707, 0.9959266781806946, 0.9938900470733643, 0.981670081615448], [0.9820627570152283, 0.9876681566238403, 0.9955157041549683, 0.9943946003913879, 0.9943946003913879, 0.9831838607788086, 0.9596412777900696, 0.976457417011261, 0.9831838607788086, 0.9854260087013245], [0.9791231751441956, 0.9874739050865173, 0.9937369227409363, 0.9895615577697754, 0.9853861927986145, 0.980167031288147, 0.968684732913971, 0.9697285890579224, 0.968684732913971, 0.9728600978851318], [0.9785992503166199, 0.9708171486854553, 0.9717898964881897, 0.9737353920936584, 0.9747081995010376, 0.9727626442909241, 0.9892995953559875, 0.9970816969871521, 0.9961089491844177, 0.9892995953559875], [0.9897330403327942, 0.9928131699562073, 0.9907597303390503, 0.977412760257721, 0.9671458005905151, 0.966119110584259, 0.9722792506217957, 0.9650924205780029, 0.9630390405654907, 0.9722792506217957], [0.9444994926452637, 0.9435084462165833, 0.9554013609886169, 0.9722497463226318, 0.9841427206993103, 0.9881070256233215, 0.9801784157752991, 0.9524281620979309, 0.9256689548492432, 0.9385530352592468]]",7.984886139631271,dfr,lenet,True,0.01805555634200573,0.9,4,completed,9.743056297302246,0.9256689548492432,outputs_final/lenet/dfr/N5000/seed4
1.0,0.0953555554151535,0,0.0,cuda,"[[0.0, 0.0, 0.004081632476300001, 0.9673469662666321, 1.0, 0.33877551555633545, 0.0, 0.0, 0.0, 0.0], [0.6704846024513245, 1.0, 0.7806167602539062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009689922444522381, 1.0, 0.14825581014156342, 0.0], [0.0, 0.0, 0.0, 0.0019801980815827847, 0.7168316841125488, 1.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.009164969436824322, 1.0, 0.9796333909034729, 0.0, 0.0, 0.0, 0.0, 0.0], [0.4125560522079468, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5728699564933777, 1.0], [1.0, 0.9645093679428101, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011482254602015018], [0.0009727626456879079, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5671206116676331, 1.0, 0.7227626442909241], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0], [0.0, 0.6521308422088623, 1.0, 0.0009910803055390716, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",6.031465783715248,erm,lenet,False,0.9046444296836853,1.0,0,completed,105.16231252253056,0.0,outputs_final/lenet/erm/N0/seed0
0.9998999834060669,0.060955554246902466,0,0.0,cuda,"[[0.0, 0.0, 0.0, 0.0, 0.4020408093929291, 0.9989795684814453, 0.9693877696990967, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.025550661608576775, 0.24405285716056824, 0.9718061685562134, 1.0, 0.09427312761545181, 0.0, 0.0], [0.19961240887641907, 1.0, 0.0038759689778089523, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.01287128683179617, 1.0, 0.3227722644805908, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.0, 0.2474541813135147, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3095723092556], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.3598654568195343], [0.01252609584480524, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04279749467968941, 1.0], [0.0, 0.0, 0.15175096690654755, 1.0, 0.06906614452600479, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0009910803055390716, 1.0, 0.9197224974632263, 0.0, 0.0, 0.0, 0.0]]",7.394907057285309,erm,lenet,False,0.9390333294868469,1.0,1,completed,89.87441691756248,0.0,outputs_final/lenet/erm/N0/seed1
1.0,0.048011112958192825,0,0.0,cuda,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005102040711790323, 0.9622448682785034, 1.0, 0.0020408162381500006], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08810572326183319, 1.0, 0.8193832635879517, 0.0], [0.22577519714832306, 1.0, 0.05038759857416153, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.011881188489496708, 1.0, 0.38019803166389465, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.4083503186702728, 1.0, 0.27189409732818604, 0.0, 0.0], [0.40582960844039917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3497757911682129, 1.0], [1.0, 0.04488517716526985, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.001043841359205544], [0.0, 0.0, 0.0, 0.032101165503263474, 1.0, 0.04280155524611473, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.005133470054715872, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.19028741121292114, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",6.624040931463242,erm,lenet,False,0.9519888758659363,1.0,2,completed,109.19032093882561,0.0,outputs_final/lenet/erm/N0/seed2
1.0,0.08444444090127945,0,0.0,cuda,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0010204081190750003, 1.0, 0.08775509893894196, 0.0, 0.0], [1.0, 0.8343612551689148, 0.0008810572908259928, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0969163030385971], [0.0, 0.0, 0.32461240887641907, 1.0, 0.8323643207550049, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.40693068504333496, 1.0, 0.6405940651893616, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2525458335876465, 1.0, 0.02545824833214283], [0.0, 0.0, 0.0, 0.0, 0.1065022423863411, 1.0, 0.14573991298675537, 0.0, 0.0, 0.0], [0.8914405107498169, 1.0, 0.18580375611782074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.6050583720207214, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5379377603530884, 1.0], [0.0, 0.6026694178581238, 1.0, 0.0277207400649786, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.8493558168411255, 1.0, 0.02675916813313961, 0.0, 0.0, 0.0, 0.0]]",6.172622263431549,erm,lenet,False,0.9155555367469788,1.0,3,completed,86.22240723669529,0.0,outputs_final/lenet/erm/N0/seed3
0.9998000264167786,0.0665111094713211,0,0.0,cuda,"[[1.0, 0.1795918345451355, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.9462555050849915, 0.9991189241409302, 0.7621145248413086, 0.0, 0.0, 0.0, 0.0], [0.3856589198112488, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01744186133146286, 1.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.01881188154220581, 1.0, 0.22673267126083374, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.46741345524787903, 1.0, 0.0020366599783301353, 0.0], [0.0, 0.0, 0.713004469871521, 1.0, 0.9753363132476807, 0.011210761964321136, 0.0, 0.0, 0.0, 0.0], [0.0, 0.2557411193847656, 0.9989561438560486, 0.06889352947473526, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2626459002494812, 1.0, 0.04182879254221916], [0.058521561324596405, 1.0, 0.1119096502661705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.4360753297805786, 1.0, 0.0, 0.0, 0.0, 0.0]]",7.279370665550232,erm,lenet,False,0.9334555268287659,1.0,4,completed,95.19660995900631,0.0,outputs_final/lenet/erm/N0/seed4
0.9986000061035156,0.5184333324432373,100,0.0940999984741211,cuda,"[[0.5510203838348389, 0.6581632494926453, 0.9265305995941162, 0.9969387650489807, 0.9989795684814453, 0.9969387650489807, 0.7969387769699097, 0.3571428656578064, 0.48469388484954834, 0.5540816187858582], [0.8819383382797241, 0.9964757561683655, 0.9903083443641663, 0.7180616855621338, 0.23700439929962158, 0.17004404962062836, 0.1189427301287651, 0.2537444829940796, 0.12775330245494843, 0.4273127615451813], [0.8856589198112488, 0.6676356792449951, 0.6472868323326111, 0.47093021869659424, 0.07848837226629257, 0.20348836481571198, 0.8856589198112488, 1.0, 0.9825581312179565, 0.8333333134651184], [0.13762375712394714, 0.4029702842235565, 0.6881188154220581, 0.9851484894752502, 0.999009907245636, 1.0, 0.8980197906494141, 0.37821781635284424, 0.08118811994791031, 0.03762376308441162], [0.29429733753204346, 0.10183299332857132, 0.7372708916664124, 0.9979633688926697, 0.981670081615448, 0.7158859372138977, 0.4460285007953644, 0.3085539638996124, 0.5366598963737488, 0.5112016201019287], [0.9809417128562927, 0.7903587222099304, 0.5952914953231812, 0.48766815662384033, 0.29820626974105835, 0.33183857798576355, 0.6614349484443665, 0.9618834257125854, 1.0, 1.0], [0.9989561438560486, 0.9968684911727905, 0.9770354628562927, 0.8590814471244812, 0.5302714109420776, 0.44154489040374756, 0.31837159395217896, 0.7045928835868835, 0.6889352798461914, 0.9102296233177185], [0.8171206116676331, 0.35214006900787354, 0.25486379861831665, 0.3336575925350189, 0.0719844326376915, 0.055447470396757126, 0.5865758657455444, 0.7324903011322021, 0.994163453578949, 0.9863813519477844], [0.30287474393844604, 0.6067761778831482, 0.5369609594345093, 0.290554404258728, 0.06262833625078201, 0.20328542590141296, 1.0, 0.5790554285049438, 0.03490759804844856, 0.006160164251923561], [0.9296333193778992, 0.9871159791946411, 1.0, 0.45986124873161316, 0.008919722400605679, 0.0, 0.030723487958312035, 0.0009910803055390716, 0.0, 0.06045589596033096]]",6.063157647848129,erm,lenet,False,0.4811444580554962,0.998,0,completed,114.35816049575806,0.0,outputs_final/lenet/erm/N100/seed0
0.9994000196456909,0.5522666573524475,100,0.13529999554157257,cuda,"[[0.7734693884849548, 0.4642857015132904, 0.40918368101119995, 0.7020407915115356, 0.949999988079071, 0.9979591965675354, 0.9928571581840515, 0.6653061509132385, 0.6581632494926453, 0.3989796042442322], [0.6801761984825134, 0.9268722534179688, 0.8634361028671265, 0.8096916079521179, 0.9145374298095703, 0.992951512336731, 1.0, 0.933039665222168, 0.8537445068359375, 0.740969181060791], [0.9593023061752319, 0.9990310072898865, 0.6734496355056763, 0.10658914595842361, 0.03875968977808952, 0.05038759857416153, 0.08042635768651962, 0.09205426275730133, 0.2509689927101135, 0.731589138507843], [0.8613861203193665, 0.8514851331710815, 1.0, 0.9801980257034302, 0.3762376308441162, 0.12871287763118744, 0.19009901583194733, 0.35148516297340393, 0.34257426857948303, 0.7138614058494568], [1.0, 0.994908332824707, 0.8492871522903442, 0.5224032402038574, 0.2820774018764496, 0.3686354458332062, 0.4521384835243225, 0.5977596640586853, 0.8105906248092651, 0.9653767943382263], [0.5526905655860901, 0.26569506525993347, 0.1603139042854309, 0.4405829608440399, 0.34192824363708496, 0.3004484176635742, 0.4360986649990082, 0.6917040348052979, 0.9977578520774841, 0.8352017998695374], [0.9373695254325867, 0.3903966546058655, 0.4290187954902649, 0.7839248180389404, 0.7473903894424438, 0.650313138961792, 0.5459290146827698, 0.6774530410766602, 0.9812108278274536, 0.9989561438560486], [0.5992217659950256, 0.6780155897140503, 0.8920233249664307, 1.0, 0.7101167440414429, 0.2315175086259842, 0.07976653426885605, 0.43287938833236694, 0.5778210163116455, 0.6099221706390381], [0.41889116168022156, 0.08932238072156906, 0.07186858355998993, 0.24845996499061584, 0.029774127528071404, 0.09856262803077698, 0.638603687286377, 1.0, 0.9229979515075684, 0.5841889381408691], [0.013875124044716358, 0.02180376648902893, 0.06541129946708679, 0.9008919596672058, 1.0, 0.9871159791946411, 0.7988107204437256, 0.34192270040512085, 0.6412289142608643, 0.14271555840969086]]",7.241189137101173,erm,lenet,False,0.4475555419921875,0.998,1,completed,99.38921143114567,0.013875124044716358,outputs_final/lenet/erm/N100/seed1
0.9995999932289124,0.564477801322937,100,0.15520000457763672,cuda,"[[0.5081632733345032, 0.20204082131385803, 0.29591837525367737, 0.15102040767669678, 0.33367347717285156, 0.7418367266654968, 0.8693877458572388, 0.9918367266654968, 0.9989795684814453, 0.9938775300979614], [0.8616740107536316, 0.7885462641716003, 0.6493391990661621, 0.6757709383964539, 0.6167401075363159, 0.43259912729263306, 0.9691630005836487, 1.0, 1.0, 0.9550660848617554], [0.9835271239280701, 1.0, 0.8972868323326111, 0.41472867131233215, 0.223837211728096, 0.35755813121795654, 0.569767415523529, 0.3449612259864807, 0.283914715051651, 0.7461240291595459], [0.20891089737415314, 0.29207921028137207, 0.42574256658554077, 0.45148515701293945, 0.9594059586524963, 1.0, 0.9772277474403381, 0.5405940413475037, 0.2782178223133087, 0.16534653306007385], [0.5112016201019287, 0.5682281255722046, 0.5509164929389954, 0.3391038775444031, 0.5784114003181458, 0.9959266781806946, 1.0, 0.9399185180664062, 0.699592649936676, 0.49185335636138916], [0.9517937302589417, 0.7645739912986755, 0.44170403480529785, 0.4002242088317871, 0.560538113117218, 0.48878923058509827, 0.6995515823364258, 0.9136771559715271, 0.9562780261039734, 0.9988788962364197], [0.9989561438560486, 0.9989561438560486, 0.8455114960670471, 0.5501043796539307, 0.6868476271629333, 0.6471816301345825, 0.29018789529800415, 0.4008350670337677, 0.22755740582942963, 0.7818371653556824], [0.783073902130127, 0.4591439664363861, 0.7062256932258606, 0.9581711888313293, 0.9990272521972656, 0.7879377603530884, 0.5865758657455444, 0.6001945734024048, 0.7373540997505188, 0.9017509818077087], [0.07289527356624603, 0.6149897575378418, 1.0, 0.9065708518028259, 0.4856262803077698, 0.10369610041379929, 0.06057494878768921, 0.041067760437726974, 0.009240246377885342, 0.0], [0.20416253805160522, 0.33994054794311523, 0.8334985375404358, 1.0, 0.24380575120449066, 0.13776016235351562, 0.04459861293435097, 0.5431119799613953, 0.7561942338943481, 0.25668978691101074]]",6.017985001206398,erm,lenet,False,0.43540000915527344,0.998,2,completed,101.37954491376877,0.0,outputs_final/lenet/erm/N100/seed2
0.9994999766349792,0.5526000261306763,100,0.13349999487400055,cuda,"[[0.8142856955528259, 0.5020408034324646, 0.36734694242477417, 0.40510204434394836, 0.6142857074737549, 0.9928571581840515, 0.9989795684814453, 0.9867346882820129, 0.9632652997970581, 0.8285714387893677], [0.9982379078865051, 0.949779748916626, 0.6466960310935974, 0.44581496715545654, 0.4387665092945099, 0.700440526008606, 0.45991188287734985, 0.18942731618881226, 0.2572687268257141, 0.9612334966659546], [0.4854651093482971, 0.7722868323326111, 0.9670542478561401, 1.0, 1.0, 0.9641472697257996, 0.557170569896698, 0.10852713137865067, 0.27810078859329224, 0.32364341616630554], [0.6693069338798523, 0.3128712773323059, 0.29207921028137207, 0.3772277235984802, 0.44257426261901855, 0.6732673048973083, 0.998019814491272, 1.0, 0.9950494766235352, 0.8455445766448975], [0.7250509262084961, 0.6109979748725891, 0.637474536895752, 0.49898168444633484, 0.3584521412849426, 0.6211812496185303, 0.8716904520988464, 0.9735234379768372, 1.0, 0.951120138168335], [0.689461886882782, 0.39237669110298157, 0.08744394779205322, 0.4237668216228485, 0.8587443828582764, 1.0, 0.8744394779205322, 0.19058296084403992, 0.21748879551887512, 0.605381190776825], [0.9958246350288391, 0.9989561438560486, 0.9832985401153564, 0.7275574207305908, 0.630480170249939, 0.5908141732215881, 0.6764091849327087, 0.719206690788269, 0.4916492700576782, 0.9603340029716492], [0.9844357967376709, 0.8560311198234558, 0.4747081696987152, 0.16342411935329437, 0.08171205967664719, 0.17120622098445892, 0.1468871533870697, 0.15175096690654755, 0.8920233249664307, 1.0], [0.5903490781784058, 0.9178645014762878, 1.0, 0.9137576818466187, 0.2299794703722, 0.006160164251923561, 0.002053388161584735, 0.00821355264633894, 0.1704312115907669, 0.3480492830276489], [0.0, 0.17938552796840668, 0.4697720408439636, 0.9762140512466431, 0.9990088939666748, 0.9385530352592468, 0.14271555840969086, 0.0, 0.0, 0.0]]",7.440671414136887,erm,lenet,False,0.4473111033439636,0.998,3,completed,92.74092191457748,0.0,outputs_final/lenet/erm/N100/seed3
